FPR,TPR
0.0,0.09368295589988081
0.0,0.09392133492252681
0.0,0.09415971394517282
0.0,0.09439809296781883
0.0,0.09463647199046483
0.0,0.09487485101311084
0.0,0.09511323003575685
0.0,0.09535160905840286
0.0,0.09558998808104886
0.0,0.09582836710369487
0.0,0.09606674612634088
0.0,0.09630512514898688
0.0,0.09654350417163289
0.0,0.0967818831942789
0.0,0.0970202622169249
0.0,0.09725864123957091
0.0,0.09749702026221692
0.0,0.09773539928486293
0.0,0.09797377830750893
0.0,0.09821215733015494
0.0,0.09845053635280096
0.0,0.09868891537544697
0.0,0.09892729439809297
0.0,0.09916567342073898
0.0,0.09940405244338499
0.0,0.099642431466031
0.0,0.099880810488677
0.0,0.10011918951132301
0.0,0.10035756853396902
0.0,0.10059594755661502
0.0,0.10083432657926103
0.0,0.10107270560190704
0.0,0.10131108462455304
0.0,0.10154946364719905
0.0,0.10178784266984506
0.0,0.10202622169249106
0.0,0.10226460071513707
0.0,0.10250297973778308
0.0,0.10274135876042909
0.0,0.10297973778307509
0.0,0.1032181168057211
0.0,0.1034564958283671
0.0,0.10369487485101311
0.0,0.10393325387365912
0.0,0.10417163289630513
0.0,0.10441001191895113
0.0,0.10464839094159714
0.0,0.10488676996424315
0.0,0.10512514898688916
0.0,0.10536352800953516
0.0,0.10560190703218117
0.0,0.10584028605482718
0.0,0.10607866507747318
0.0,0.10631704410011919
0.0,0.1065554231227652
0.0,0.1067938021454112
0.0,0.10703218116805721
0.0,0.10727056019070322
0.0,0.10750893921334922
0.0,0.10774731823599523
0.0,0.10798569725864124
0.0,0.10822407628128725
0.0,0.10846245530393325
0.0,0.10870083432657926
0.0,0.10893921334922527
0.0,0.10917759237187127
0.0,0.10941597139451728
0.0,0.10965435041716329
0.0,0.1098927294398093
0.0,0.1101311084624553
0.0,0.11036948748510131
0.0,0.11060786650774732
0.0,0.11084624553039332
0.0,0.11108462455303933
0.0,0.11132300357568534
0.0,0.11156138259833134
0.0,0.11179976162097735
0.0,0.11203814064362336
0.0,0.11227651966626936
0.0,0.11251489868891537
0.0,0.11275327771156138
0.0,0.11299165673420739
0.0,0.11323003575685339
0.0,0.1137067938021454
0.0,0.11394517282479141
0.0,0.11418355184743742
0.0,0.11442193087008343
0.0,0.11466030989272943
0.0,0.11489868891537544
0.0,0.11513706793802145
0.0,0.11537544696066745
0.0,0.11561382598331346
0.0,0.11585220500595947
0.0,0.11609058402860549
0.0,0.1163289630512515
0.0,0.1165673420738975
0.0,0.11680572109654351
0.0,0.11704410011918952
0.0,0.11728247914183552
0.0,0.11752085816448153
0.0,0.11775923718712754
0.0,0.11799761620977355
0.0,0.11823599523241955
0.0,0.11847437425506556
0.0,0.11871275327771157
0.0,0.11895113230035757
0.0,0.11918951132300358
0.0,0.11942789034564959
0.0,0.1196662693682956
0.0,0.1199046483909416
0.0,0.12014302741358761
0.0,0.12038140643623362
0.0,0.12061978545887962
0.0,0.12085816448152563
0.0,0.12109654350417164
0.0,0.12133492252681764
0.0,0.12157330154946365
0.0,0.12181168057210966
0.0,0.12205005959475566
0.0,0.12228843861740167
0.0,0.12252681764004768
0.0,0.12276519666269368
0.0,0.12300357568533969
0.0,0.1232419547079857
0.0,0.1234803337306317
0.0,0.12371871275327771
0.0,0.12395709177592372
0.0,0.12419547079856973
0.0,0.12443384982121573
0.0,0.12467222884386174
0.0,0.12491060786650775
0.0,0.12514898688915377
0.0,0.12538736591179978
0.0,0.12562574493444578
0.0,0.1258641239570918
0.0,0.1261025029797378
0.0,0.1263408820023838
0.0,0.1265792610250298
0.0,0.12681764004767582
0.0,0.12705601907032182
0.0,0.12729439809296783
0.0,0.12753277711561384
0.0,0.12777115613825984
0.0,0.12800953516090585
0.0,0.12824791418355186
0.0,0.12848629320619787
0.0,0.12872467222884387
0.0,0.12896305125148988
0.0,0.1292014302741359
0.0,0.1294398092967819
0.0,0.1296781883194279
0.0,0.1299165673420739
0.0,0.13015494636471991
0.0,0.13039332538736592
0.0,0.13063170441001193
0.0,0.13087008343265794
0.0,0.13110846245530394
0.0,0.13134684147794995
0.0,0.13158522050059596
0.0,0.13182359952324196
0.0,0.13206197854588797
0.0,0.13230035756853398
0.0,0.13253873659117998
0.0,0.132777115613826
0.0,0.133015494636472
0.0,0.133253873659118
0.0,0.133492252681764
0.0,0.13373063170441002
0.0,0.13396901072705603
0.0,0.13420738974970203
0.0,0.13444576877234804
0.0,0.13468414779499405
0.0,0.13492252681764005
0.0,0.13516090584028606
0.0,0.13539928486293207
0.0,0.13563766388557807
0.0,0.13587604290822408
0.0,0.1361144219308701
0.0,0.1363528009535161
0.0,0.1365911799761621
0.0,0.1368295589988081
0.0,0.13706793802145412
0.0,0.13730631704410012
0.0,0.13754469606674613
0.0,0.13778307508939214
0.0,0.13802145411203814
0.0,0.13825983313468415
0.0,0.13849821215733016
0.0,0.13873659117997617
0.0,0.13897497020262217
0.0,0.13921334922526818
0.0,0.1394517282479142
0.0,0.1396901072705602
0.0,0.1399284862932062
0.0,0.1401668653158522
0.0,0.14040524433849821
0.0,0.14064362336114422
0.0,0.14088200238379023
0.0,0.14112038140643623
0.0,0.14135876042908224
0.0,0.14159713945172825
0.0,0.14183551847437426
0.0,0.14207389749702026
0.0,0.14231227651966627
0.0,0.14255065554231228
0.0,0.14278903456495828
0.0,0.1430274135876043
0.0,0.1432657926102503
0.0,0.1435041716328963
0.0,0.1437425506555423
0.0,0.14398092967818832
0.0,0.14421930870083433
0.0,0.14445768772348033
0.0,0.14469606674612634
0.0,0.14493444576877235
0.0,0.14517282479141835
0.0,0.14541120381406436
0.0,0.14564958283671037
0.0,0.14588796185935637
0.0,0.14612634088200238
0.0,0.1463647199046484
0.0,0.1466030989272944
0.0,0.1468414779499404
0.0,0.1470798569725864
0.0,0.14731823599523242
0.0,0.14755661501787842
0.0,0.14779499404052443
0.0,0.14803337306317044
0.0,0.14827175208581644
0.0,0.14851013110846245
0.0,0.14874851013110846
0.0,0.14898688915375446
0.0,0.14922526817640047
0.0,0.14946364719904648
0.0,0.14970202622169249
0.0,0.1499404052443385
0.0,0.1501787842669845
0.0,0.1504171632896305
0.0,0.1506555423122765
0.0,0.15089392133492252
0.0,0.15113230035756853
0.0,0.15137067938021453
0.0,0.15160905840286054
0.0,0.15184743742550655
0.0,0.15208581644815256
0.0,0.15232419547079856
0.0,0.15256257449344457
0.0,0.15280095351609058
0.0,0.15303933253873658
0.0,0.1532777115613826
0.0,0.1535160905840286
0.0,0.1537544696066746
0.0,0.1539928486293206
0.0,0.15423122765196662
0.0,0.15446960667461263
0.0,0.15470798569725863
0.0,0.15494636471990464
0.0,0.15518474374255065
0.0,0.15542312276519665
0.0,0.15566150178784266
0.0,0.15589988081048867
0.0,0.15613825983313467
0.0,0.15637663885578068
0.0,0.1566150178784267
0.0,0.1568533969010727
0.0,0.1570917759237187
0.0,0.1573301549463647
0.0,0.15756853396901072
0.0,0.15780691299165672
0.0,0.15804529201430273
0.0,0.15828367103694874
0.0,0.15852205005959474
0.0,0.15876042908224075
0.0,0.15899880810488676
0.0,0.15923718712753276
0.0,0.15947556615017877
0.0,0.15971394517282478
0.0,0.15995232419547079
0.0,0.1601907032181168
0.0,0.1604290822407628
0.0,0.16090584028605484
0.0,0.16114421930870085
0.0,0.16138259833134685
0.0,0.16162097735399286
0.0,0.16185935637663887
0.0,0.16209773539928488
0.0,0.16233611442193088
0.0,0.1625744934445769
0.0,0.1628128724672229
0.0,0.1630512514898689
0.0,0.1632896305125149
0.0,0.16352800953516092
0.0,0.16376638855780692
0.0,0.16400476758045293
0.0,0.16424314660309894
0.0,0.16448152562574495
0.0,0.16471990464839095
0.0,0.16495828367103696
0.0,0.16519666269368297
0.0,0.16543504171632897
0.0,0.16567342073897498
0.0,0.165911799761621
0.0,0.166150178784267
0.0,0.166388557806913
0.0,0.166626936829559
0.0,0.16686531585220502
0.0,0.16710369487485102
0.0,0.16734207389749703
0.0,0.16758045292014304
0.0,0.16781883194278904
0.0,0.16805721096543505
0.0,0.16829558998808106
0.0,0.16853396901072706
0.0,0.16877234803337307
0.0,0.16901072705601908
0.0,0.16924910607866508
0.0,0.1694874851013111
0.0,0.1697258641239571
0.0,0.1699642431466031
0.0,0.1702026221692491
0.0,0.17044100119189512
0.0,0.17067938021454113
0.0,0.17091775923718713
0.0,0.17115613825983314
0.0,0.17139451728247915
0.0,0.17163289630512515
0.0,0.17187127532777116
0.0,0.17210965435041717
0.0,0.17234803337306318
0.0,0.17258641239570918
0.0,0.1728247914183552
0.0,0.1730631704410012
0.0,0.1733015494636472
0.0,0.1735399284862932
0.0,0.17377830750893922
0.0,0.17401668653158522
0.0,0.17425506555423123
0.0,0.17449344457687724
0.0,0.17473182359952324
0.0,0.17497020262216925
0.0,0.17520858164481526
0.0,0.17544696066746127
0.0,0.17568533969010727
0.0,0.17592371871275328
0.0,0.1761620977353993
0.0,0.1764004767580453
0.0,0.1766388557806913
0.0,0.1768772348033373
0.0,0.17711561382598331
0.0,0.17735399284862932
0.0,0.17759237187127533
0.0,0.17783075089392134
0.0,0.17806912991656734
0.0,0.17830750893921335
0.0,0.17854588796185936
0.0,0.17878426698450536
0.0,0.17902264600715137
0.0,0.17926102502979738
0.0,0.17949940405244338
0.0,0.1797377830750894
0.0,0.1799761620977354
0.0,0.1802145411203814
0.0,0.1804529201430274
0.0,0.18069129916567342
0.0,0.18092967818831943
0.0,0.18116805721096543
0.0,0.18140643623361144
0.0,0.18164481525625745
0.0,0.18188319427890345
0.0,0.18212157330154946
0.0,0.18235995232419547
0.0,0.18259833134684147
0.0,0.18283671036948748
0.0,0.1830750893921335
0.0,0.1833134684147795
0.0,0.1835518474374255
0.0,0.1837902264600715
0.0,0.18402860548271752
0.0,0.18426698450536352
0.0,0.18450536352800953
0.0,0.18474374255065554
0.0,0.18498212157330154
0.0,0.18522050059594755
0.0,0.18569725864123957
0.0,0.18593563766388557
0.0,0.18617401668653158
0.0,0.1864123957091776
0.0,0.1866507747318236
0.0,0.1868891537544696
0.0,0.1871275327771156
0.0,0.18736591179976161
0.0,0.18760429082240762
0.0,0.18784266984505363
0.0,0.18808104886769964
0.0,0.18831942789034564
0.0,0.18855780691299165
0.0,0.18879618593563766
0.0,0.18903456495828366
0.0,0.18927294398092967
0.0,0.18951132300357568
0.0,0.18974970202622168
0.0,0.1899880810488677
0.0,0.1902264600715137
0.0,0.1904648390941597
0.0,0.1907032181168057
0.0,0.19094159713945172
0.0,0.19117997616209773
0.0,0.19141835518474373
0.0,0.19165673420738974
0.0,0.19189511323003575
0.0,0.19213349225268175
0.0,0.19237187127532776
0.0,0.19261025029797377
0.0,0.19284862932061977
0.0,0.19308700834326578
0.0,0.1933253873659118
0.0,0.1935637663885578
0.0,0.1938021454112038
0.0,0.1940405244338498
0.0,0.19427890345649582
0.0,0.19451728247914182
0.0,0.19475566150178783
0.0,0.19499404052443384
0.0,0.19523241954707984
0.0,0.19547079856972585
0.0,0.19570917759237186
0.0,0.19594755661501786
0.0,0.19618593563766387
0.0,0.19642431466030988
0.0,0.1966626936829559
0.0,0.19690107270560192
0.0,0.19713945172824793
0.0,0.19737783075089393
0.0,0.19761620977353994
0.0,0.19785458879618595
0.0,0.19809296781883196
0.0,0.19833134684147796
0.0,0.19856972586412397
0.0,0.19880810488676998
0.0,0.19904648390941598
0.0,0.199284862932062
0.0,0.199523241954708
0.0,0.199761620977354
0.0,0.2
0.0,0.20023837902264602
0.0,0.20047675804529203
0.0,0.20071513706793803
0.0,0.20095351609058404
0.0,0.20119189511323005
0.0,0.20143027413587605
0.0,0.20166865315852206
0.0,0.20190703218116807
0.0,0.20214541120381407
0.0,0.20238379022646008
0.0,0.2026221692491061
0.0,0.2028605482717521
0.0,0.2030989272943981
0.0,0.2033373063170441
0.0,0.20357568533969012
0.0,0.20381406436233612
0.0,0.20405244338498213
0.0,0.20429082240762814
0.0,0.20452920143027414
0.0,0.20476758045292015
0.0,0.20500595947556616
0.0,0.20524433849821216
0.0,0.20548271752085817
0.0,0.20572109654350418
0.0,0.20595947556615019
0.0,0.2061978545887962
0.0,0.2064362336114422
0.0,0.2066746126340882
0.0,0.2069129916567342
0.0,0.20715137067938022
0.0,0.20738974970202623
0.0,0.20762812872467223
0.0,0.20786650774731824
0.0,0.20810488676996425
0.0,0.20834326579261025
0.0,0.20858164481525626
0.0,0.20882002383790227
0.0,0.20905840286054828
0.0,0.20929678188319428
0.0,0.2095351609058403
0.0,0.2097735399284863
0.0,0.2100119189511323
0.0,0.2102502979737783
0.0,0.21048867699642432
0.0,0.21072705601907032
0.0,0.21096543504171633
0.0,0.21120381406436234
0.0,0.21144219308700835
0.0,0.21168057210965435
0.0,0.21215733015494637
0.0,0.21239570917759237
0.0,0.21263408820023838
0.0,0.2128724672228844
0.0,0.2131108462455304
0.0,0.2135876042908224
0.0,0.21382598331346842
0.0,0.21406436233611442
0.0,0.21430274135876043
0.0,0.21454112038140644
0.0,0.21477949940405244
0.0,0.21501787842669845
0.0,0.21525625744934446
0.0,0.21549463647199046
0.0,0.21573301549463647
0.0,0.21597139451728248
0.0,0.21620977353992848
0.0,0.2164481525625745
0.0,0.2166865315852205
0.0,0.2169249106078665
0.0,0.2171632896305125
0.0,0.21740166865315852
0.0,0.21764004767580453
0.0,0.21787842669845053
0.0,0.21811680572109654
0.0,0.21835518474374255
0.0,0.21859356376638855
0.0,0.21883194278903456
0.0,0.21907032181168057
0.0,0.21930870083432658
0.0,0.21954707985697258
0.0,0.2197854588796186
0.0,0.2200238379022646
0.0,0.2202622169249106
0.0,0.2205005959475566
0.0,0.22073897497020262
0.0,0.22097735399284862
0.0,0.22121573301549463
0.0,0.22145411203814064
0.0,0.22169249106078665
0.0,0.22193087008343265
0.0,0.22216924910607866
0.0,0.22240762812872467
0.0,0.22264600715137067
0.0,0.22288438617401668
0.0,0.2231227651966627
0.0,0.2233611442193087
0.0,0.2235995232419547
0.0,0.2238379022646007
0.0,0.22407628128724671
0.0,0.22431466030989272
0.0,0.22455303933253873
0.0,0.22479141835518474
0.0,0.22502979737783074
0.0,0.22526817640047675
0.0,0.22550655542312276
0.0,0.22574493444576876
0.0,0.22598331346841477
0.0,0.22622169249106078
0.0,0.22646007151370678
0.0,0.2266984505363528
0.0,0.2269368295589988
0.0,0.2271752085816448
0.0,0.2274135876042908
0.0,0.22765196662693682
0.0,0.22789034564958283
0.0,0.22812872467222883
0.0,0.22836710369487484
0.0,0.22860548271752085
0.0,0.22884386174016685
0.0,0.22908224076281286
0.0,0.22932061978545887
0.0,0.22955899880810487
0.0,0.22979737783075088
0.0,0.2300357568533969
0.0,0.2302741358760429
0.0,0.2305125148986889
0.0,0.2307508939213349
0.0,0.23098927294398092
0.0,0.23122765196662692
0.0,0.23146603098927293
0.0,0.23170441001191894
0.0,0.23194278903456494
0.0,0.23218116805721098
0.0,0.232419547079857
0.0,0.232657926102503
0.0,0.232896305125149
0.0,0.233134684147795
0.0,0.23337306317044101
0.0,0.23361144219308702
0.0,0.23384982121573303
0.0,0.23408820023837904
0.0,0.23432657926102504
0.0,0.23456495828367105
0.0,0.23480333730631706
0.0,0.23504171632896306
0.0,0.23528009535160907
0.0,0.23551847437425508
0.0,0.23575685339690108
0.0,0.2359952324195471
0.0,0.2362336114421931
0.0,0.2364719904648391
0.0,0.2367103694874851
0.0,0.23694874851013112
0.0,0.23718712753277713
0.0,0.23742550655542313
0.0,0.23766388557806914
0.0,0.23790226460071515
0.0,0.23814064362336115
0.0,0.23837902264600716
0.0,0.23861740166865317
0.0,0.23885578069129917
0.0,0.23909415971394518
0.0,0.2393325387365912
0.0,0.2395709177592372
0.0,0.2398092967818832
0.0,0.2400476758045292
0.0,0.24028605482717522
0.0,0.24052443384982122
0.0,0.24076281287246723
0.0,0.24100119189511324
0.0,0.24123957091775924
0.0,0.24147794994040525
0.0,0.24171632896305126
0.0,0.24195470798569726
0.0,0.24219308700834327
0.0,0.24243146603098928
0.0,0.24266984505363529
0.0,0.2429082240762813
0.0,0.2431466030989273
0.0,0.2433849821215733
0.0,0.2436233611442193
0.0,0.24386174016686532
0.0,0.24410011918951133
0.0,0.24433849821215733
0.0,0.24457687723480334
0.0,0.24481525625744935
0.0,0.24505363528009536
0.0,0.24529201430274136
0.0,0.24553039332538737
0.0,0.24576877234803338
0.0,0.24600715137067938
0.0,0.2462455303933254
0.0,0.2464839094159714
0.0,0.2467222884386174
0.0,0.2469606674612634
0.0,0.24719904648390942
0.0,0.24743742550655543
0.0,0.24767580452920143
0.0,0.24791418355184744
0.0,0.24815256257449345
0.0,0.24839094159713945
0.0,0.24862932061978546
0.0,0.24886769964243147
0.0,0.24910607866507747
0.0,0.24934445768772348
0.0,0.2495828367103695
0.0,0.2498212157330155
0.0,0.25005959475566153
0.0,0.25029797377830754
0.0,0.25053635280095354
0.0,0.25077473182359955
0.0,0.25101311084624556
0.0,0.25125148986889156
0.0,0.25148986889153757
0.0,0.2517282479141836
0.0,0.2519666269368296
0.0,0.2522050059594756
0.0,0.2524433849821216
0.0,0.2526817640047676
0.0,0.2529201430274136
0.0,0.2531585220500596
0.0,0.2533969010727056
0.0,0.25363528009535163
0.0,0.25387365911799764
0.0,0.25411203814064365
0.0,0.25435041716328965
0.0,0.25458879618593566
0.0,0.25482717520858167
0.0,0.2550655542312277
0.0,0.2553039332538737
0.0,0.2555423122765197
0.0,0.2557806912991657
0.0,0.2560190703218117
0.0,0.2562574493444577
0.0,0.2564958283671037
0.0,0.2567342073897497
0.0,0.25697258641239573
0.0,0.25721096543504174
0.0,0.25744934445768775
0.0,0.25768772348033375
0.0,0.25792610250297976
